gene_name,ctrl_raw_mean,ctrl_clean_mean,ambient_mean,ambient_fraction,is_jakstat,interpretation
ALMS1,0.001860223594121635,0.0018601567530582514,6.684106338360717e-08,3.593173616054921e-05,False,CLEAN
MOSPD1,0.007119127549231052,0.007118872824634301,2.547245967514031e-07,3.5780310858304016e-05,False,CLEAN
JAK2,0.005076501984149218,0.005076320428972298,1.8155517691933326e-07,3.576383452350024e-05,True,CLEAN
RP11-127B20.3,0.004961778875440359,0.004961601902985014,1.7697245534471773e-07,3.566713869912459e-05,False,CLEAN
LETM1,0.007703269831836224,0.007702995323259952,2.7450857627200204e-07,3.563533178307057e-05,False,CLEAN
PDK1,0.0035540193784981966,0.0035538931720257784,1.2620647241818814e-07,3.551091285031725e-05,False,CLEAN
ITPKB,0.0074039967730641365,0.007403734227945784,2.625451183523725e-07,3.5459917987473465e-05,False,CLEAN
RP11-421L21.2,0.0008490905165672302,0.0008490604150146337,3.0101552596557314e-08,3.545152372947732e-05,False,CLEAN
WDR36,0.008187266066670418,0.008186975894588484,2.901720819337844e-07,3.544187761468354e-05,False,CLEAN
ARHGAP12,0.005037854425609112,0.005037676144415261,1.7828119385117358e-07,3.538831788090386e-05,False,CLEAN
BCAS3,0.002294164849445224,0.0022940836897132554,8.115973196840334e-08,3.53765911756644e-05,False,CLEAN
PARP2,0.004862191155552864,0.0048620191826428925,1.7197290997153503e-07,3.5369425937755125e-05,False,CLEAN
FAM169A,0.00173844862729311,0.0017383880409748195,6.058631829043704e-08,3.485079589885512e-05,False,CLEAN
TLE3,0.010746980085968971,0.010746606213768554,3.738722004174855e-07,3.478858222744872e-05,False,CLEAN
DRAXIN,0.0004536399501375854,0.0004536242037415746,1.5746396010826638e-08,3.471121978135056e-05,False,CLEAN
COPRS,0.014062798582017422,0.014062314529652644,4.840523647776929e-07,3.442077065632349e-05,False,CLEAN
PATL2,0.006676653865724802,0.006676425283837732,2.285818870703324e-07,3.423599480628731e-05,False,CLEAN
TCL1A,0.021573826670646667,0.021573088240615792,7.384300308756198e-07,3.42280505980113e-05,False,CLEAN
PAXIP1-AS2,0.003556153504177928,0.00355603231266808,1.2119150984797253e-07,3.4079380911310865e-05,False,CLEAN
ACSL6,0.003047559643164277,0.00304745666332991,1.0297983436694316e-07,3.379091680713403e-05,False,CLEAN
PIK3R4,0.0024816810619086027,0.0024815972463785143,8.381553008845327e-08,3.377369129939393e-05,False,CLEAN
HLA-DRB5,0.029565781354904175,0.02956478284241526,9.985124889144714e-07,3.377257231691071e-05,False,CLEAN
FEM1C,0.004725183825939894,0.004725024483980662,1.5934195923134054e-07,3.372185402747703e-05,False,CLEAN
MIAT,0.00999682117253542,0.009996484569644505,3.3660289091436146e-07,3.367099251901406e-05,False,CLEAN
MFSD8,0.008181280456483364,0.008181005678528754,2.7477795461021415e-07,3.3586179580540197e-05,False,CLEAN
PADI4,0.001434870413504541,0.0014348223850027563,4.8028501784588146e-08,3.3472361916838804e-05,False,CLEAN
UPF1,0.003004717640578747,0.00300461734526503,1.0029531371689646e-07,3.3379280755837775e-05,False,CLEAN
IGSF9B,0.0017861768137663603,0.0017861172277921795,5.9585974180806356e-08,3.3359504905431196e-05,False,CLEAN
LDLRAP1,0.024236924946308136,0.02423611761370937,8.073325987664748e-07,3.331002594408953e-05,False,CLEAN
FAM135A,0.0018551748944446445,0.0018551131688963704,6.172554827400638e-08,3.3272091196816364e-05,False,CLEAN
NCOR2,0.008740419521927834,0.008740128850557919,2.906713699145358e-07,3.325599751651552e-05,False,CLEAN
RP11-25K19.1,0.005322115030139685,0.0053219387565913295,1.7627354835514364e-07,3.312095799449813e-05,False,CLEAN
ARHGEF40,0.003711405210196972,0.0037112831692461433,1.2204095082863492e-07,3.288268025634365e-05,False,CLEAN
FST,0.0036196743603795767,0.0036195562194922077,1.1814088736895184e-07,3.26385402681812e-05,False,CLEAN
PLCD1,0.002208816120401025,0.0022087444137629266,7.170663809822134e-08,3.2463833198212326e-05,False,CLEAN
DPP4,0.0063786255195736885,0.006378418467721982,2.0705185170642043e-07,3.2460261395037754e-05,False,CLEAN
ADARB1,0.0038285180926322937,0.0038283941000221873,1.2399261010639928e-07,3.238658068379358e-05,False,CLEAN
LINC00672,0.002029242692515254,0.002029177121098301,6.557141695286497e-08,3.231324532778726e-05,False,CLEAN
SFT2D3,0.002232680097222328,0.0022326083475968156,7.17496255126307e-08,3.2136097599425116e-05,False,CLEAN
SEC14L2,0.0030244372319430113,0.003024340325364011,9.690657900044905e-08,3.2041193639913186e-05,False,CLEAN
CAPN7,0.010532974265515804,0.010532637865564397,3.363999514071486e-07,3.1937792965895464e-05,False,CLEAN
TMEM67,0.005710795521736145,0.00571061650653589,1.7901520025544182e-07,3.134680616283372e-05,False,CLEAN
SLC12A4,0.001633928855881095,0.0016338777304262342,5.1125454860736705e-08,3.128989042375859e-05,False,CLEAN
KCNJ15,0.010837716050446033,0.010837377199142729,3.388513033046603e-07,3.126593294448923e-05,False,CLEAN
DHX40,0.006081077270209789,0.006080889555932029,1.877142777606533e-07,3.086858946526384e-05,False,CLEAN
GNGT2,0.009773277677595615,0.009772976755604186,3.0092199142933707e-07,3.079028360354218e-05,False,CLEAN
ZNF782,0.0016702590510249138,0.0016702078785518159,5.1172473097913646e-08,3.0637446967590386e-05,False,CLEAN
CLK2,0.0025875610299408436,0.0025874817905059875,7.923943485610777e-08,3.062321388335305e-05,False,CLEAN
MAP3K3,0.0040639364160597324,0.004063812997423015,1.2341863671761627e-07,3.0369234181394793e-05,False,CLEAN
POU5F2,0.0014810258289799094,0.0014809811155573772,4.471342253224708e-08,3.0190845870017324e-05,False,CLEAN
MATK,0.021090101450681686,0.021089465472552592,6.359781290939115e-07,3.01552901763474e-05,False,CLEAN
HIST1H4H,0.005748219322413206,0.005748046674208213,1.7264820499282574e-07,3.003507613560314e-05,False,CLEAN
ARL17B,0.0021429492626339197,0.0021428849195023504,6.434313156930549e-08,3.0025503959072144e-05,False,CLEAN
TBL1XR1,0.008271006867289543,0.008270759715329501,2.4715196004186646e-07,2.9881725889904816e-05,False,CLEAN
ALG1,0.005382448434829712,0.00538228762990242,1.6080492729227125e-07,2.9875795233207607e-05,False,CLEAN
TRIM62,0.001746367895975709,0.001746315791371347,5.210460436201603e-08,2.9835983862326324e-05,False,CLEAN
ZNF669,0.006470336113125086,0.006470143445029882,1.9266809520371297e-07,2.9777138596074704e-05,False,CLEAN
ZSCAN2,0.003509917063638568,0.0035098129656925218,1.0409794604614164e-07,2.9658235268450514e-05,False,CLEAN
FAM43A,0.01477531623095274,0.014774878801343183,4.3742960955696353e-07,2.960543129632612e-05,False,CLEAN
ZFP30,0.0021360465325415134,0.0021359836408917678,6.289164974568329e-08,2.9443014834912547e-05,False,CLEAN
KIAA0226L,0.023209581151604652,0.023208900417013914,6.807345907383633e-07,2.9329895541492742e-05,False,CLEAN
F2R,0.012119239196181297,0.012118884154356337,3.5504182496065573e-07,2.9295718915468504e-05,False,CLEAN
RP11-47L3.1,0.015289307571947575,0.015288860988101494,4.4658384608028956e-07,2.9208899355237644e-05,False,CLEAN
FUT8,0.004749136511236429,0.004748999432550904,1.3707868552498975e-07,2.886391772497219e-05,False,CLEAN
ZNF440,0.0015366432489827275,0.0015365989528231207,4.429615960686341e-08,2.8826573530445593e-05,False,CLEAN
CCDC127,0.015416399575769901,0.01541595609838833,4.434773815710502e-07,2.8766598802230564e-05,False,CLEAN
KIAA1324L,0.0012090499512851238,0.001209015198929784,3.4752355339805197e-08,2.8743523212474562e-05,False,CLEAN
FASTKD3,0.005844162777066231,0.005843995290852761,1.6748621346936166e-07,2.8658718084755285e-05,False,CLEAN
CA6,0.009387927129864693,0.009387660242833345,2.6688703134818137e-07,2.8428749782171347e-05,False,CLEAN
LMOD3,0.007724816910922527,0.007724597994599637,2.1891632289057494e-07,2.8339354241656856e-05,False,CLEAN
AP001189.4,0.0023979791440069675,0.0023979114284449978,6.771556196978265e-08,2.823859504325443e-05,False,CLEAN
USP53,0.006026067305356264,0.006025901329012758,1.6597634350593027e-07,2.7543061684425987e-05,False,CLEAN
CATSPER1,0.010181492194533348,0.010181211846259811,2.803482735368179e-07,2.7535087016748157e-05,False,CLEAN
PPP3CA,0.010713675990700722,0.01071338118459839,2.948061023320958e-07,2.751680213103161e-05,False,CLEAN
TMEM217,0.0006949904491193593,0.000694971336706955,1.911241240422877e-08,2.7500251878923823e-05,False,CLEAN
EIF5A2,0.00691532576456666,0.0069151356664723645,1.900980942954461e-07,2.7489391066648957e-05,False,CLEAN
TOP3A,0.005702299997210503,0.005702144497422963,1.5549978753942595e-07,2.7269660946546936e-05,False,CLEAN
RP11-81H14.2,0.0033614535350352526,0.003361362018147617,9.151688763536434e-08,2.7225391242662102e-05,False,CLEAN
RP11-809O17.1,0.0011362049262970686,0.0011361740786697758,3.0847627292829305e-08,2.7149703877242283e-05,False,CLEAN
RP11-589C21.6,0.003392718033865094,0.0033926261488666926,9.188499840162567e-08,2.7083004683695246e-05,False,CLEAN
TOB1,0.01393373403698206,0.013933357402346228,3.766346358315825e-07,2.7030416601317497e-05,False,CLEAN
FAM213B,0.0037944905925542116,0.003794388409411222,1.0218314298957726e-07,2.692934413649291e-05,False,CLEAN
FOXK2,0.0020907248836010695,0.002090669105184492,5.577841657739696e-08,2.667898441105464e-05,False,CLEAN
ZNF461,0.002814750885590911,0.0028146758552671327,7.503032377819893e-08,2.6656115168944175e-05,False,CLEAN
C19orf55,0.0060720061883330345,0.006071844736179045,1.6145215398985502e-07,2.6589589829482526e-05,False,CLEAN
IGFBP7,0.018726713955402374,0.018726216712997217,4.972424051570556e-07,2.6552571174058475e-05,False,CLEAN
COG5,0.005300167948007584,0.005300027439069244,1.4050893833942452e-07,2.6510280375595274e-05,False,CLEAN
TNFRSF10A,0.002751903608441353,0.0027518306835438108,7.292489754206696e-08,2.6499800835455426e-05,False,CLEAN
IGFBP4,0.0045456974767148495,0.004545577970936957,1.1950577789247158e-07,2.6289866077677862e-05,False,CLEAN
TP53I11,0.0028956597670912743,0.002895583970485458,7.579660581645553e-08,2.617593637134868e-05,False,CLEAN
PLK2,0.0038484593387693167,0.003848359016622036,1.0032214728047939e-07,2.6068132322416847e-05,False,CLEAN
DENND3,0.007706065196543932,0.00770586512533682,2.0007120711193482e-07,2.5962823050298627e-05,False,CLEAN
ARSD,0.002680429955944419,0.002680360367661692,6.958828272689635e-08,2.5961612081140063e-05,False,CLEAN
SLC27A2,0.0034166788682341576,0.003416590655862703,8.821237145470798e-08,2.5818162858336987e-05,False,CLEAN
MMP9,0.01717456988990307,0.017174129102603405,4.407872996638196e-07,2.5665114322482012e-05,False,CLEAN
GZMA,0.05389951914548874,0.053898142955253726,1.3761902350126198e-06,2.5532514145403165e-05,False,CLEAN
EFHC1,0.00975232943892479,0.009752080709093548,2.4872983124188397e-07,2.550465843054076e-05,False,CLEAN
KIAA1324,0.0014074790524318814,0.0014074434538359955,3.559859588597551e-08,2.5292451652809517e-05,False,CLEAN
CIPC,0.0026580835692584515,0.002658016579108641,6.699014981062165e-08,2.520242425233849e-05,False,CLEAN
CTB-31O20.2,0.00951430108398199,0.009514061797855699,2.392861262918988e-07,2.5150152825703005e-05,False,CLEAN
MARK2,0.003345719538629055,0.003345635459586635,8.407904242020009e-08,2.5130331891074287e-05,False,CLEAN
TMEM91,0.0037521361373364925,0.0037520418463067922,9.429102970030107e-08,2.5129959641399073e-05,False,CLEAN
CRY2,0.004015922546386719,0.0040158218071848165,1.0073920190221963e-07,2.508494641981046e-05,False,CLEAN
TOLLIP-AS1,0.0016902334755286574,0.0016901910841492839,4.239137937358216e-08,2.508019157550014e-05,False,CLEAN
SLAMF1,0.01605113036930561,0.016050728353470933,4.0201583467736057e-07,2.5045951620088436e-05,False,CLEAN
TGFBR3,0.006668653339147568,0.006668487097670703,1.6624147686477436e-07,2.492879272774201e-05,False,CLEAN
ZWILCH,0.0051345378160476685,0.005134409919044068,1.2789700360067713e-07,2.4909156029768297e-05,False,CLEAN
HDAC6,0.005962562747299671,0.005962414981335609,1.477659640619633e-07,2.47822908243412e-05,False,CLEAN
SDPR,0.014826668426394463,0.014826301431706745,3.669946877175173e-07,2.4752336611520405e-05,False,CLEAN
NNT-AS1,0.004268329124897718,0.004268223728102376,1.0539679534248697e-07,2.4692752657636865e-05,False,CLEAN
RPL39L,0.0029007617849856615,0.0029006907416663686,7.104331929295646e-08,2.4491262833327636e-05,False,CLEAN
TAPT1-AS1,0.0010406336514279246,0.0010406082364040523,2.541502387232511e-08,2.4422642721049255e-05,False,CLEAN
PRF1,0.05672243610024452,0.056721050886775023,1.385213469498603e-06,2.4420909339128885e-05,False,CLEAN
RP5-827C21.4,0.005714839790016413,0.0057147003781243865,1.3941189202625742e-07,2.4394715713606565e-05,False,CLEAN
TIGD2,0.0016046555247157812,0.0016046163832897158,3.914142606537517e-08,2.4392416604372425e-05,False,CLEAN
GPD1L,0.0012084549525752664,0.0012084255635246254,2.938905064100994e-08,2.4319525174174414e-05,False,CLEAN
TLCD1,0.0006593564176000655,0.0006593404759169637,1.594168310174119e-08,2.4177641524694562e-05,False,CLEAN
FASLG,0.02645891346037388,0.02645827514735968,6.38313014198616e-07,2.4124687325297153e-05,False,CLEAN
SPON2,0.023162521421909332,0.02316196396332646,5.574585828713174e-07,2.4067266802137514e-05,False,CLEAN
ATR,0.0047362749464809895,0.004736161410032955,1.1353644803480112e-07,2.3971675909389024e-05,False,CLEAN
MS4A1,0.054353177547454834,0.05435188964342222,1.2879040326152502e-06,2.3695101017613978e-05,False,CLEAN
HOXB-AS1,0.005314858630299568,0.005314733216309578,1.2541398998998365e-07,2.3596862816822427e-05,False,CLEAN
CAPN10,0.002962721511721611,0.002962651902322641,6.960939897019888e-08,2.349508676222136e-05,False,CLEAN
RGS16,0.006574595347046852,0.006574441147627615,1.541994192368057e-07,2.3453826600304505e-05,False,CLEAN
TMEM180,0.003534733783453703,0.0035346509029437582,8.288050994467722e-08,2.3447454609635883e-05,False,CLEAN
SDR42E2,0.0006577987223863602,0.0006577833618678318,1.536051852835292e-08,2.335139611191107e-05,False,CLEAN
RAB3GAP2,0.008145274594426155,0.008145084514577055,1.9007984910016096e-07,2.3336211308361953e-05,False,CLEAN
ORAOV1,0.00721444096416235,0.0072142727959807074,1.68168181642267e-07,2.330993939483883e-05,False,CLEAN
ZFYVE28,0.007057682611048222,0.00705751894250192,1.6366854630172484e-07,2.3190125615101362e-05,False,CLEAN
PIGB,0.004049845039844513,0.004049751285495732,9.375434878097777e-08,2.3150107685250423e-05,False,CLEAN
UBE3D,0.004282708279788494,0.004282609550156888,9.872963160646037e-08,2.3053083506153782e-05,False,CLEAN
PUS10,0.0032374339643865824,0.0032373598688738127,7.409551276964937e-08,2.2887111701655585e-05,False,CLEAN
ADNP,0.003658745437860489,0.003658661990028997,8.344783149205615e-08,2.2807771928744413e-05,False,CLEAN
METTL17,0.00811067782342434,0.008110492921908557,1.8490151578245961e-07,2.279729509763636e-05,False,CLEAN
GNG7,0.011736567132174969,0.011736299830284664,2.673018903043972e-07,2.2775134099613163e-05,False,CLEAN
ARHGEF12,0.002061378676444292,0.0020613318418122983,4.683463199380011e-08,2.272005261769079e-05,False,CLEAN
CAMK2D,0.004187231417745352,0.004187137165676778,9.42520685734416e-08,2.25094004057202e-05,False,CLEAN
ZNF408,0.006221171002835035,0.006221031441330625,1.3956150441037096e-07,2.2433317513177456e-05,False,CLEAN
PPP1R14B,0.01555032841861248,0.015549981085982077,3.4733263040362394e-07,2.233603182218936e-05,False,CLEAN
MARCH9,0.0031892452389001846,0.0031891740296025044,7.120929768024073e-08,2.2327946691486588e-05,False,CLEAN
MRGBP,0.003953095525503159,0.0039530078624794235,8.766302373505036e-08,2.2175791900169785e-05,False,CLEAN
LRRC32,0.0009950513485819101,0.0009950293222925793,2.2026289330867935e-08,2.2135831846525843e-05,False,CLEAN
RNU12,0.0018835806986317039,0.0018835391073176702,4.159131403364859e-08,2.208098334404356e-05,False,CLEAN
IRS2,0.005950933787971735,0.005950803013172791,1.3077479894384875e-07,2.1975508987879515e-05,False,CLEAN
WDPCP,0.002389605389907956,0.0023895533249276733,5.2064980282824636e-08,2.178810798749918e-05,False,CLEAN
CHTF18,0.0021041342988610268,0.0021040885908073627,4.57080536640439e-08,2.172297352349885e-05,False,CLEAN
PGAM5,0.0015693423338234425,0.0015693082662490776,3.406757436482527e-08,2.1708185416642187e-05,False,CLEAN
DYRK1B,0.004481302574276924,0.004481205700015735,9.687426118926146e-08,2.161743367772762e-05,False,CLEAN
SLC25A45,0.00715968944132328,0.007159534692472159,1.5474885112134323e-07,2.1613905517770892e-05,False,CLEAN
CCDC30,0.0021705273538827896,0.00217048048678376,4.686709902980424e-08,2.15924940756748e-05,False,CLEAN
IQCH-AS1,0.000723545323126018,0.0007235297887252303,1.5534400787746948e-08,2.1469837881933707e-05,False,CLEAN
CXCL1,0.03160712495446205,0.03160644761438237,6.773400796841744e-07,2.1429980760985118e-05,False,CLEAN
ZNF12,0.004176715388894081,0.004176626201643627,8.918725045384962e-08,2.135344215480883e-05,False,CLEAN
IKZF3,0.006185262463986874,0.006185130791853147,1.3167213372671654e-07,2.128804306904768e-05,False,CLEAN
ZNF823,0.002962753875181079,0.0029626914454086682,6.24297724106937e-08,2.1071535146292936e-05,False,CLEAN
ZNF789,0.004298493731766939,0.00429840350308857,9.022867836910864e-08,2.099076653347107e-05,False,CLEAN
CKAP5,0.006296344567090273,0.0062962141437943025,1.3042329597041935e-07,2.0714129377879936e-05,False,CLEAN
NRM,0.0017116183880716562,0.0017115829499037968,3.5438167859426495e-08,2.0704479518563627e-05,False,CLEAN
NOM1,0.006571768317371607,0.006571632317308633,1.360000629734709e-07,2.0694591836716545e-05,False,CLEAN
MORN1,0.0008329498232342303,0.0008329330262694711,1.679696475919562e-08,2.016563818211198e-05,False,CLEAN
GPR75-ASB3,0.0051187374629080296,0.005118634727712062,1.0273519596756125e-07,2.0070417112034476e-05,False,CLEAN
TAB1,0.002960490994155407,0.0029604316422407588,5.935191464820008e-08,2.0047997026632563e-05,False,CLEAN
CHIC1,0.001467380323447287,0.0014673510886094808,2.923483780623362e-08,1.992314966957769e-05,False,CLEAN
ZFAND4,0.002539203967899084,0.002539153684963391,5.0282935693240355e-08,1.9802637491482825e-05,False,CLEAN
DPY19L3,0.0011435659835115075,0.001143543348944191,2.263456731657447e-08,1.9792970097861172e-05,False,CLEAN
FCRLA,0.007798645179718733,0.00779849109314981,1.5408656892264283e-07,1.975812020828471e-05,False,CLEAN
COL23A1,0.0025211297906935215,0.00252108017397517,4.961671835152989e-08,1.968035066448568e-05,False,CLEAN
TWSG1,0.0044381809420883656,0.0044380946571595595,8.628492880607963e-08,1.944150766540822e-05,False,CLEAN
IGLL5,0.016885917633771896,0.01688558985589053,3.2777788136484354e-07,1.9411315894925758e-05,False,CLEAN
CCL23,0.002079012803733349,0.002078972839741607,3.996399174175519e-08,1.9222580866260463e-05,False,CLEAN
TPRG1,0.013619640842080116,0.013619379039963365,2.6180211675115583e-07,1.922239505334643e-05,False,CLEAN
C16orf74,0.011446105316281319,0.011445886193273785,2.1912300753393343e-07,1.9143892309137294e-05,False,CLEAN
CCL3L1,0.007405168376863003,0.00740502745037592,1.4092648708240174e-07,1.9030828187879962e-05,False,CLEAN
PAFAH2,0.003786057699471712,0.0037859856882748975,7.201119681457535e-08,1.9020100202018433e-05,False,CLEAN
ARHGEF9,0.005146084353327751,0.005145986952853893,9.740047385818629e-08,1.8927104021371432e-05,False,CLEAN
ZNF397,0.00898341741412878,0.008983248046335213,1.6936779356768739e-07,1.8853381264607844e-05,False,CLEAN
AGK,0.00473271869122982,0.004732629898844484,8.879238533668343e-08,1.8761390889600983e-05,False,CLEAN
NRGN,0.010310755111277103,0.010310562046997944,1.9306427915914692e-07,1.8724552864997075e-05,False,CLEAN
GTDC1,0.0036587018985301256,0.0036586336541826036,6.824434752202013e-08,1.865261215991309e-05,False,CLEAN
LAYN,0.0040535395964980125,0.004053464020854404,7.557564360872321e-08,1.8644358050434618e-05,False,CLEAN
PHF21A,0.006159917917102575,0.006159803886025618,1.1403107695769077e-07,1.851178513939148e-05,False,CLEAN
NIPA1,0.0028715773951262236,0.002871524443889214,5.295123700968518e-08,1.843977358909306e-05,False,CLEAN
RP11-367G6.3,0.007205536589026451,0.0072054038530080045,1.3273601844662059e-07,1.8421392606453297e-05,False,CLEAN
AKAP5,0.00214991788379848,0.0021498783321114716,3.955168700843156e-08,1.8396836133365034e-05,False,CLEAN
CERS4,0.009446974843740463,0.009446801769716585,1.7307402387818638e-07,1.8320576347555822e-05,False,CLEAN
TMEM194B,0.003204788314178586,0.0032047297430370563,5.8571141529732695e-08,1.8276134267777675e-05,False,CLEAN
RP11-46C24.7,0.002095169387757778,0.0020951311181592125,3.8269598565641993e-08,1.826563464951996e-05,False,CLEAN
RP11-474G23.3,0.0014013884356245399,0.0014013629936975374,2.54419270024394e-08,1.8154800165095555e-05,False,CLEAN
RP11-392P7.6,0.0008885596180334687,0.0008885436868090147,1.5931224454012946e-08,1.7929269044739413e-05,False,CLEAN
FRMD4B,0.005001086741685867,0.005000997090368521,8.965131734640225e-08,1.792636720317728e-05,False,CLEAN
XXbac-BPG252P9.10,0.0017187949270009995,0.0017187641711515253,3.075584947419448e-08,1.78938446879513e-05,False,CLEAN
SEPT11,0.009399153292179108,0.009398986526302085,1.6676587702262047e-07,1.7742648921513367e-05,False,CLEAN
PIEZO1,0.0018264814279973507,0.0018264493076412037,3.2120356146993906e-08,1.758591993032874e-05,False,CLEAN
KDM8,0.0010312676895409822,0.0010312496433724314,1.8046168550819863e-08,1.7499014789120584e-05,False,CLEAN
PXMP4,0.004994471091777086,0.0049943837317744915,8.73600025947524e-08,1.7491342124010328e-05,False,CLEAN
GALNT6,0.0053239972330629826,0.0053239044269388636,9.28061241189937e-08,1.7431662725639852e-05,False,CLEAN
C1orf21,0.0421924814581871,0.04219174602124782,7.354369392850724e-07,1.7430521122913638e-05,False,CLEAN
MCOLN3,0.000641664199065417,0.0006416530721161507,1.1126949266376633e-08,1.7340766841259054e-05,False,CLEAN
KLHL42,0.004431498236954212,0.004431421660871007,7.657608320534026e-08,1.7279953440299986e-05,False,CLEAN
RP11-426C22.5,0.009217658080160618,0.009217499176110559,1.589040500588751e-07,1.723909139143358e-05,False,CLEAN
RCAN2,0.001191483810544014,0.0011914633855889865,2.0424955027428457e-08,1.714245283626869e-05,False,CLEAN
ZNF80,0.0028601191006600857,0.002860070555716418,4.8544943667769985e-08,1.69730497085126e-05,False,CLEAN
CHN1,0.0028239572420716286,0.0028239096022457753,4.763982585330451e-08,1.6869882143950725e-05,False,CLEAN
LINC00926,0.016378799453377724,0.016378523300207115,2.76153170608584e-07,1.686040368188489e-05,False,CLEAN
PHC2,0.004034699406474829,0.0040346317897505205,6.76167243082032e-08,1.675880096536878e-05,False,CLEAN
TBCK,0.003382811788469553,0.0033827551890483407,5.65994212123333e-08,1.6731472145525404e-05,False,CLEAN
LMBR1,0.005268588662147522,0.0052685012987761844,8.736337133753713e-08,1.6581930558596138e-05,False,CLEAN
PTCD1,0.0024310967419296503,0.002431056571595806,4.017033384444771e-08,1.6523543942789808e-05,False,CLEAN
TCP11L1,0.004320516716688871,0.0043204456642209265,7.10524679448446e-08,1.6445363507191174e-05,False,CLEAN
KCNK12,0.0030717274639755487,0.0030716769638363794,5.0500139169365466e-08,1.644030590656836e-05,False,CLEAN
RP11-291B21.2,0.016598859801888466,0.0165985905594735,2.692424149672301e-07,1.622053672244392e-05,False,CLEAN
TCTN1,0.00373258488252759,0.003732524669541154,6.021298643585707e-08,1.613171256137187e-05,False,CLEAN
HPGD,0.003293158719316125,0.0032931057331532323,5.2986162892617455e-08,1.6089768944881237e-05,False,CLEAN
PDGFRB,0.0012812556233257055,0.0012812350554090666,2.0567916638944417e-08,1.6052937653110214e-05,False,CLEAN
DAPK2,0.0036609189119189978,0.003660860534945943,5.8376973054597575e-08,1.5945989097037185e-05,False,CLEAN
UBQLN4,0.00250095222145319,0.00250091254722471,3.967422847975938e-08,1.5863649109100726e-05,False,CLEAN
ADRB2,0.00806537363678217,0.008065245893746393,1.2774303577607615e-07,1.583845231837785e-05,False,CLEAN
BYSL,0.005760075990110636,0.005759984787147636,9.120296299951203e-08,1.5833638854087455e-05,False,CLEAN
ZMYND11,0.005324079189449549,0.00532399494168837,8.42477611787823e-08,1.5823912113428312e-05,False,CLEAN
CDHR3,0.006988462060689926,0.0069883515198413595,1.1054084856666757e-07,1.5817621617846286e-05,False,CLEAN
LIN37,0.0029914260376244783,0.002991379232476146,4.680514833219421e-08,1.5646433421219615e-05,False,CLEAN
ZNF667-AS1,0.007201344706118107,0.007201232488418218,1.1221769988852687e-07,1.558288131842781e-05,False,CLEAN
ATG10,0.005081011448055506,0.005080932528880418,7.891917508818375e-08,1.5532178168656948e-05,False,CLEAN
TSPAN13,0.007815124467015266,0.007815004330532107,1.2013648315913061e-07,1.5372305798350625e-05,False,CLEAN
FAM172A,0.011593958362936974,0.011593780406733445,1.7795620352832608e-07,1.5349046284072246e-05,False,CLEAN
GADD45G,0.008903621695935726,0.008903485241515683,1.3645442004280028e-07,1.5325720780015642e-05,False,CLEAN
TKTL1,0.002030530944466591,0.00203049983528136,3.110918523089798e-08,1.5320714671043925e-05,False,CLEAN
ZNF738,0.0051660784520208836,0.005166001478884365,7.697313651831156e-08,1.489972272647175e-05,False,CLEAN
LMNB2,0.008094816468656063,0.008094696210631115,1.2025802494791682e-07,1.4856176840274007e-05,False,CLEAN
CD300A,0.021424060687422752,0.021423744381625042,3.1630579771027567e-07,1.4764045076476409e-05,False,CLEAN
GLCCI1,0.0042263721115887165,0.004226309757458173,6.235413054379163e-08,1.4753582717625962e-05,False,CLEAN
RP11-222K16.2,0.005221255123615265,0.005221179086994684,7.60366205805954e-08,1.456290083138988e-05,False,CLEAN
ZNF260,0.004370905924588442,0.004370842541666184,6.33829222579374e-08,1.450109504791171e-05,False,CLEAN
AC092580.4,0.009242662228643894,0.00924253039851013,1.3183013376424912e-07,1.4263220974980016e-05,False,CLEAN
PRMT3,0.004481944255530834,0.004481880507924962,6.374760587197353e-08,1.4223203645004588e-05,False,CLEAN
AUTS2,0.007118725683540106,0.007118625418301546,1.0026523855968805e-07,1.4084717267799911e-05,False,CLEAN
CLU,0.01244010217487812,0.012439929170560327,1.7300431779353198e-07,1.3906985277251307e-05,False,CLEAN
EOMES,0.010687031783163548,0.010686884068912834,1.4771425071308242e-07,1.3821821971727721e-05,False,CLEAN
BLNK,0.014593202620744705,0.014593001844423333,2.0077632137231738e-07,1.3758208296711196e-05,False,CLEAN
COL6A2,0.0011081964476034045,0.0011081812088788317,1.5238724572789672e-08,1.3750923498938363e-05,False,CLEAN
KIAA1377,0.001180281164124608,0.0011802650878979524,1.6076226655665007e-08,1.3620675432525806e-05,False,CLEAN
ANKAR,0.0029267645440995693,0.0029267250025098324,3.954158973688837e-08,1.3510341929146712e-05,False,CLEAN
STK11,0.0031137042678892612,0.003113663025525914,4.1242363347376854e-08,1.3245433669696095e-05,False,CLEAN
CXCR6,0.007186848670244217,0.007186754743806713,9.392643750359003e-08,1.3069210416586984e-05,False,CLEAN
BBS4,0.005352293606847525,0.005352223696955254,6.990989227101396e-08,1.3061669894486704e-05,False,CLEAN
IZUMO4,0.006691806484013796,0.006691719168056906,8.73159568901688e-08,1.3048189169659915e-05,False,CLEAN
LDOC1,0.0028069058898836374,0.0028068694400165397,3.6449867097700095e-08,1.298578168547402e-05,False,CLEAN
XCL2,0.013133627362549305,0.013133456846816566,1.7051573273849097e-07,1.2983140760085717e-05,False,CLEAN
